gene,selection_intensity,ci_low_95,ci_high_95
CD1C,103.327584255684,17.181255706559,319.058757188411
CD1B,44.069700186793,7.32788468335725,136.0801079916
OR10T2,284.447077823954,47.2977109158741,878.32618854536
OR10K2,130.55073333677,21.7079041270706,403.119538995494
OR6Y1,149.450211632469,24.850497338247,461.478100937083
OR10X1,75.3456015377456,12.5284234757391,232.654951613001
OR10Z1,30.6039870207805,5.08881339107215,94.5001733932552
SPTA1,1065.14933898489,192.118470187307,3198.92497896958
OR6K2,174.339808195828,28.9891250269347,538.333200336168
OR6K3,29.9224858765617,4.97549456207089,92.3957707778746
OR6N1,37.1543403635909,6.17800321040216,114.726571789787
MNDA,218.515950296996,36.3347117439479,674.741867958633
CADM3,113.077083923496,18.8023951284712,349.163737712581
OR10J1,166.383875300571,27.6662025865771,513.766169452493
CRP,92.7829767401217,15.427902115202,286.49880287268
FCRL6,164.702865715078,27.3866891524642,508.575509487635
VSIG8,267.141753174525,44.4201577626983,824.89170701886
VANGL2,141.658027456353,23.5548494957769,437.417177621598
CD244,410.867167943211,68.3187810009493,1268.69123236025
ITLN1,233.956913343384,38.9022292066889,722.420979106196
FCGR3B,456.786854723937,75.9542759244848,1410.48336968418
OLFML2B,191.254832621521,31.8017564549936,590.563607211095
RXRG,97.1654160496616,16.156612546173,300.031029670259
GPA33,613.908408494456,102.080351937562,1895.65202456614
DUSP27,214.163122032371,35.6109243503253,661.301108086075
RCSD1,142.487901188763,23.6928153903499,439.979320851144
F5,933.784434878809,155.269185041942,2883.37433852103
MROH9,239.861647352608,39.8840655848257,740.653973826793
FMO2,321.113794968197,53.3946304520875,991.547215334715
FMO1,72.9543801168456,12.1308136765859,225.271330746327
TNN,544.472291477239,90.5345439391345,1681.2429466455
TNR,560.837805499375,93.2557746883481,1731.77693997576
PAPPA2,483.840606415439,80.4527589615367,1494.02295390542
ASTN1,504.256697102114,114.713173360918,1371.76282162687
BRINP2,38.1838624039725,6.34918666343877,117.905851497258
RALGPS2,115.694640889315,19.2376354901316,357.246589901856
AXDND1,591.677252524297,98.3837775692119,1827.00289150674
LHX4,12933.4352302378,2150.56460077805,39936.3447095271
CACNA1E,312.190089723915,51.9107945175399,963.992416511383
NMNAT2,146.633599784449,24.3821551140873,452.780779198776
COLGALT2,291.95878019924,48.5467257637847,901.520859519142
HMCN1,574.472645535865,95.5229879913779,1773.87875153971
PRG4,849.558751526017,141.264195869125,2623.29840424871
PLA2G4A,528.798482699398,87.9283297645198,1632.84366471615
BRINP3,1556.7783355863,292.429470536475,4605.5483660082
KCNT2,1078.6168051103,179.351793983412,3330.5949947255
CFH,381.552356232034,63.4443298107133,1178.17136145752
CFHR4,84.7590077671754,14.0936810067031,261.722102923803
CFHR2,204.692336569187,34.036127413579,632.056854347586
CRB1,199.614013754233,33.1917048518981,616.37589561715
GPR25,96.6230179946403,16.0664238358033,298.356147776614
CACNA1S,142.30423602964,23.6623021426825,439.413334132375
IGFN1,626.396913216327,104.156964903722,1934.21124733193
PRELP,231.962880519473,38.5706630555098,716.263702917449
PIK3C2B,494.900493043414,82.2917408513615,1528.1713620271
TMCC2,119.26460156761,19.8312499920643,368.269893464281
C1orf116,1373.11345896731,228.320526202118,4239.95068401668
CD34,571.235664655498,94.9847609529737,1763.88253233904
DIEXF,95.1564621181318,15.8225656041036,293.827665889462
FAM71A,1086.88548810568,180.726274503525,3356.1438559706
RPS6KC1,138.594223407495,23.0453761936869,427.956319229255
PTPN14,383.566404675796,63.7792141804082,1184.39090504833
KCNK2,742.336945419024,123.435406991659,2292.2149796353
USH2A,945.974833173212,157.296075770504,2921.02216853439
ESRRG,63.9200124582722,10.6285848360978,197.374622165478
OBSCN,2073.80027062392,344.830135680083,6403.56951661241
ACTA1,93.7268590820181,15.5848508470803,289.413337100752
NUP133,211.688377592632,35.1994365795104,653.658989680674
TRIM67,452.320661476492,75.2116359736711,1396.69291017844
SIPA1L2,104.146763544447,17.317465233001,321.588397399419
MLK4,91.7236429335527,15.2517531656638,283.227915463193
RBM34,284.953539367295,47.3818851349508,879.891231837001
LYST,379.389663459656,63.084722547907,1171.49310509776
HEATR1,2462.81496068949,409.505335025722,7605.24501810667
ACTN2,418.933000587571,69.6599566585023,1293.5969906517
MTR,1066.5942449488,177.352583014536,3293.47609049894
RYR2,3316.10380042258,551.399116555548,10239.6300173482
ZP4,110.190741852352,18.3224511144857,340.251298437574
MTRNR2L11,154.274849600839,25.6527397220787,476.375515500431
FMN2,339.020496120324,56.3720325515692,1046.84536737744
RGS7,335.728289832255,83.4916187620503,870.577309010533
WDR64,950.951784454511,158.123592789927,2936.3835769736
NLRP3,647.865473788595,107.726684503373,2000.5049362042
OR2B11,53.5334804278104,8.90151718274703,165.302728627872
OR2C3,630.678711180468,104.868901571544,1947.43417025612
GCSAML,107.071160252652,17.8037320531173,330.61847595571
OR2G2,303.221975597641,50.4195801965116,936.300546158685
OR2G3,93.3877568479995,15.5284638333727,288.366246504616
OR13G1,199.730148936535,44.4666804115558,557.028046486782
OR6F1,247.774748124774,41.199848548453,765.088311030125
OR14K1,204.046205642723,33.928695421213,630.06138880958
OR1C1,51.373381405688,8.54233860615561,158.632620279143
OR14A16,51.5715539132854,8.57528700126287,159.244695220101
OR11L1,128.882551587167,21.4305251589391,397.968224992809
TRIM58,205.677221775858,34.1998965200925,635.097892666299
OR2W3,119.302243442824,22.8318389491962,350.409590646943
OR2L8,116.645582063555,19.3957608037075,360.182731266772
OR2AK2,86.5424275647792,14.3902270317054,267.228979013994
OR2L2,171.824223872811,28.5708359102206,530.56532869458
OR2L3,105.004495331595,17.4600890817447,324.236918796824
OR2L13,64.5863070131565,10.73937177879,199.431986886953
OR2M5,42.1001402124757,7.0003871157252,129.998404398766
OR2M2,171.546161145068,28.5245968097773,529.706531269592
OR2M3,106.852053037841,17.7672967066994,329.941918869002
OR2M4,451.306780824633,75.0430602036018,1393.56163153009
OR2T33,282.732146539181,47.0125416330139,873.031239805769
OR2T12,391.476538277404,65.0945108508665,1208.81565317231
OR2T4,44.9256456696481,7.47020987230297,138.723150698183
OR2T6,88.0562459621788,14.6419421911437,271.903524384057
OR2T2,18.2963443937288,3.04230584786653,56.4961410726276
OR2T3,95.7401539428306,15.9196203059494,295.630063605845
OR2T34,80.3225467090799,13.3559865678157,248.023126698401
OR2T11,336.058673539948,59.9112972322915,1013.4908012892
OR2T35,32.8487563083353,5.462072675456,101.431638365129
OR2T27,345.545555489822,57.4571235370091,1066.98880868645
SNTG2,56.7605083851738,9.43810726648892,175.267180948764
TPO,48.779269768166,8.11098933556342,150.622507514313
PXDN,79.6418946376372,13.2428124875875,245.921180003536
MYT1L,453.010679156428,75.3263664399304,1398.82414718602
RSAD2,725.345096114927,120.609967363469,2239.74644000286
ASAP2,553.978877423356,92.115273093294,1710.59586940679
TRIB2,207.876040685158,34.5655163728659,641.887419436604
NBAS,391.79871763838,65.1480890511004,1209.81059923992
VSNL1,246.394131668162,40.970286138597,760.824961920488
RDH14,178.564019666496,29.6914906220915,551.378500106089
NT5C1B-RDH14,485.565365743225,80.7394478946042,1499.34492068261
APOB,433.834189611046,72.137666577601,1339.61118007123
C2orf53,422.567822926003,70.2643436451067,1304.82160529487
ALK,97.5108982255914,16.2140613352477,301.09772071217
GALNT14,167.349899738936,27.8268301002253,516.749085188489
BIRC6,699.433829714867,116.301477167721,2159.73797162154
LTBP1,192.49061478138,32.0072371907372,594.379700571664
VIT,79.8714774866832,13.2809845512679,246.630227266828
SOS1,2722.237815661,452.652182269146,8405.82762679195
SLC8A1,307.34059535446,51.1044174684902,949.018320283452
PLEKHH2,270.363520090236,44.9558930144247,834.83896416984
PPM1B,220.044211514371,36.5888327244344,679.460802965384
SIX2,194.505809586685,32.3423022539087,600.603245530968
FSHR,278.849989431312,46.3669998918999,861.043327653142
NRXN1,1077.70284805851,179.199794903233,3327.77319033118
REL,247.406347879464,41.1386028665558,763.95024298017
PROKR1,173.432404903349,28.8382451104401,535.53118755545
AAK1,863.884579457495,143.646274609567,2667.53481204769
ZNF638,2471.08598597882,410.890804345577,7630.31171930723
DYSF,465.268568835362,77.3646011372112,1436.67413518264
TPRKB,802.56931859291,133.450745415636,2478.20626108185
LRRTM4,108.851166465313,18.0997000557634,336.114588266552
REG3G,378.918441209967,63.0063603577484,1170.03835171979
REG1B,339.636844531867,56.4746351309217,1048.7432282764
REG1A,339.481267369407,56.4487607068142,1048.2632235805
REG3A,84.7660142198601,14.0948477464469,261.743659538685
CTNNA2,26.558043041398,4.41605675151348,82.0069208764247
CAPG,1130.23347962145,187.934613004535,3489.97511696895
EIF2AK3,615.569544802061,102.356579912507,1900.78018539025
RPIA,14081.9424837805,2341.53730940993,43482.7563263587
ANKRD36C,3131.09295436195,520.63646735629,9668.30161247604
FAHD2B,454.956611834038,75.6499428410149,1404.83217672886
ZAP70,324.897450650672,54.0237492556037,1003.23171309517
MFSD9,1057.10542172688,175.774871475336,3264.17034051026
POU3F3,155.334787130494,25.8289763696467,479.648817547762
NCK2,630.400338881332,104.822631429778,1946.57401163676
ST6GAL2,444.455718458637,73.9038284983174,1372.40647853528
SLC5A7,208.180920242385,51.7721507655911,539.833794577614
SULT1C3,59.9512385290987,9.96865881989572,185.119706867073
RANBP2,574.283025242998,95.491467981344,1773.29274008906
IL36B,349.161223272486,58.0582887970521,1078.15555536695
DPP10,298.950146798485,49.7091614752452,923.114493290008
DDX18,168.570319045726,28.0297805406472,520.517837345773
MARCO,155.666840033701,25.8841983347893,480.673739402529
CNTNAP5,495.569816333184,86.9467868473335,1502.96160758253
MYO7B,163.881033887366,27.2500450182278,506.038228961482
RAB6C,116.043330951804,19.2956234805979,358.322915713117
POTEF,270.573892003986,44.9908729136745,835.488584183268
CCDC74B,113.562853399724,18.8831694605907,350.663675192986
AMER3,58.5886621318083,9.74209097106671,180.912260484463
PLEKHB2,663.656822601564,110.352542820903,2049.26465049428
POTEE,319.970513151959,53.2045264493377,988.016831808011
TUBA3D,301.2319176898,50.0886738752885,930.155536040594
NCKAP5,305.408402467135,50.7831619512254,943.050764829744
MAP3K19,196.491630547814,32.6725193998545,606.734357677394
LCT,193.782977670353,32.2221270983564,598.370470197409
CXCR4,758.238669940947,126.079005864586,2341.34185008896
THSD7B,71.4524290923883,11.881065386341,220.63376645256
LRP1B,2383.83667638788,396.382723219184,7360.91774048887
KIF5C,395.017361319226,65.6832843294234,1219.74924883347
RPRM,70.9167696434075,11.79200466164,218.979343864118
GALNT13,196.906120674376,32.7414433915942,608.014107547124
KCNJ3,290.122144304047,48.2414201511273,895.850960706267
NR4A2,1909.13725890441,317.450214070114,5895.10801962969
CYTIP,406.831428889003,67.6477105909654,1256.22941171516
TANC1,172.272865282178,28.6454299894264,531.951070215042
KCNH7,372.951440956233,62.0141524129247,1151.61377811362
SCN2A,87.4406523145995,14.5395859949025,270.002466121536
SCN1A,73.0833707650085,12.1522623313183,225.669625543493
SCN7A,1337.86356228837,222.459252536083,4131.10499711928
XIRP2,539.074367578621,89.6369233168835,1664.57574095848
STK39,415.545479934225,69.0966870511593,1283.1371424614
LRP2,200.736162042322,33.3782866821741,619.841325739132
WIPF1,201.506383577185,33.5063784915877,622.218699400022
EVX2,173.69761463263,28.8823502928077,536.3498263097
TTN,3102.61403187497,572.558879459021,9240.23978614733
CCDC141,3919.06810713211,651.660528090119,12101.4404367684
SESTD1,625.098480505504,103.941035272473,1930.2032376978
CWC22,940.004527930503,156.303463555539,2902.58074265476
UBE2E3,597.429839785318,99.3403111811645,1844.76647739509
ITGA4,128.497010921845,21.3664176486993,396.777744855988
ZNF804A,451.432846456393,75.0639944556986,1393.95192355744
FSIP2,402.706475629167,66.9618227296719,1243.49232588591
ZSWIM2,245.611290221725,40.8400961241683,758.408588378796
COL3A1,131.908503198797,21.9336711361412,407.312213324562
COL5A2,4066.41336053724,676.160905116222,12556.4250730161
NAB1,299.279512429975,49.7640344910462,924.126633816253
DNAH7,915.468049873889,152.223471301355,2826.81985238961
BOLL,780.511998853812,129.783104452584,2410.09494293544
PLCL1,251.52331869726,41.8231532393695,776.663554701558
AOX1,436.208387359046,72.5324956291726,1346.94095503191
TRAK2,416.451728068943,69.247337986871,1285.93731024526
CYP20A1,3217.47924747061,535.00054592362,9935.05488785568
ZDBF2,191.713585698256,31.8780314802222,591.980444852598
MDH1B,391.505748918381,65.0993681938221,1208.90622503698
IDH1,902.141125442745,150.007567781319,2785.66414346632
MAP2,232.355243555488,38.6359001865375,717.475482612498
UNC80,811.096161758072,134.86860343146,2504.53474309184
SPAG16,436.438009987526,72.5706655735782,1347.64965194767
ZNF142,239.081424466308,39.7543428761291,738.244256304789
WNT10A,214.569809417115,35.6785509612377,662.556782081225
SPEG,164.706566592449,27.3873031504466,508.587000180662
NYAP2,142.528564061209,23.6995744987351,440.104983787567
RHBDD1,405.286339056199,67.390814922637,1251.45793478487
COL4A4,780.637858435483,129.804055054027,2410.4824686781
SPHKAP,109.292001449418,18.1730105539036,337.476157148408
GPR55,70.874796758514,11.7850243053103,218.849791475266
SPATA3,3353.3916317888,1202.52708744365,7207.40285345366
CHRND,236.04633245265,39.2496649121374,728.872900983889
UGT1A3,216.186450897614,35.9473602255425,667.548943185102
COL6A3,1110.05264723131,184.578904510196,3427.66486211849
TRAF3IP1,285.830771329005,47.5277794410468,882.598564875642
CXXC11,803.722137039574,133.642503922097,2481.76274165313
CHL1,72.0476506500418,11.9800428127289,222.471510433424
GRM7,180.354007962493,29.9891005544346,556.906991321185
IQSEC1,489.653216160424,81.4191996693547,1511.96815945631
ANKRD28,1458.91329723715,242.586114884354,4504.94083814807
GALNT15,644.49073677071,107.165552127548,1990.08379774875
KCNH8,569.164260024127,94.6403087507093,1757.48772708011
ZNF385D,242.13707495903,40.2624272946444,747.679814725075
RBMS3,423.496061655112,70.418726465507,1307.68615461389
GADL1,295.528805736272,49.140347683887,912.543954970406
CCR4,840.51409795105,139.760268444859,2595.3691102338
CLASP2,2249.09857749717,373.978877892486,6944.8489946543
SCN10A,257.664884855366,42.8443899613958,795.62707105661
SCN11A,255.329184653515,42.4559974543027,788.415075662426
XIRP1,463.172906284938,77.0161524594536,1430.20231681364
CTNNB1,16174.6762467894,2981.00486165682,48194.8799333932
TGM4,322.329016071324,53.5966777620454,995.300506009227
SLC6A20,501.339536041688,83.3624303415243,1548.05504603792
XCR1,128.87387795823,21.4290819102946,397.9414893022
MYL3,472.169994340975,78.5121715065801,1457.98441902137
PLXNB1,473.789939503116,78.7815313833007,1462.98673244499
CELSR3,1490.46677641286,247.833951176069,4602.31970057708
CAMKV,162.226657182512,26.9749414757036,500.929870916591
NISCH,397.257141976917,66.0557188678877,1226.66513792723
PBRM1,1600.15166329171,266.072304434432,4941.00860508593
CACNA1D,774.939123430367,128.856129015235,2392.90172052958
LRTM1,34.9221183215854,5.80683115845732,107.833801589856
DNAH12,638.986508085108,106.250323078364,1973.08714890679
DNASE1L3,130.069143199807,21.6278289286552,401.632313673579
PXK,933.380088434147,155.201928825346,2882.12677957423
MAGI1,795.399663226284,132.258620880359,2456.06550609877
PDZRN3,65.0109189559328,10.8099800728483,200.743255768191
CNTN3,109.195077067756,18.1568962355119,337.176767235878
FRG2C,112.216157707419,18.659239525559,346.50534171471
ROBO2,1356.40694579468,225.542587593653,4188.36290310302
VGLL3,1071.41514179652,178.154281310977,3308.35577610892
ZNF654,1100.28955166719,182.955478714543,3397.51625341875
EPHA3,94.5575761552781,15.7229798400018,291.978557723133
PROS1,402.137904137971,66.8672794212582,1241.73674466735
NSUN3,269.631933442064,44.8342643278419,832.579049911943
EPHA6,366.329788976504,60.9131255018035,1131.16670043636
OR5H2,147.714299006872,24.5618543256629,456.117743066768
OR5K1,308.357016228772,51.2734491409707,952.155921806599
SENP7,502.954504028217,83.6309912389034,1553.04089204546
CCDC54,429.207739315451,71.3684004458552,1325.32564344027
DZIP3,2118.9702187362,352.341324552244,6543.03855951074
CD200R1,63.8867996231724,10.6230613061197,197.272108703763
SIDT1,427.05870558847,71.0110964910435,1318.68812558173
DRD3,122.491978666311,20.3679071072953,378.235376498159
TIGIT,75.7814001290633,12.6008886671565,234.000728382744
POLQ,358.728154830843,59.649122733937,1107.69440707866
ADCY5,288.181100289529,47.9185919561529,889.856782626057
KALRN,449.416815281019,74.7287951688382,1387.7258833499
KBTBD12,3326.1640945504,553.072777444381,10270.6549600167
EFCC1,441.504460694813,73.413084150874,1363.29616064614
COPG1,1058.64112787748,176.030264236765,3268.91104368186
RHO,95.6308765289109,15.9014510319045,295.292578056997
TMCC1,396.9855014809,66.0105550942549,1225.8261662949
COL6A6,338.766511293072,56.3299132895105,1046.05596864666
NPHP3,1048.50111787797,174.344142353168,3237.60140306603
TF,261.51461809651,43.4845889368723,807.515115761881
EPHB1,47.0481712390672,7.82314030119731,145.277093836062
PRR23A,300.04141977199,49.8907211641269,926.479417387277
CLSTN2,216.53652439519,36.005571702322,668.629886303237
TRIM42,98.0534635053071,16.3042743186134,302.7732824008
SLC9A9,1000.75397751368,248.875672073796,2595.05433360969
ZIC4,348.197802038225,57.8981269545121,1075.17904967314
ZIC1,525.61673953262,87.3992611019795,1623.0194310727
WWTR1,236.820036574875,39.3783224820212,731.261587740816
MED12L,230.472304215606,38.3228052022912,711.661311970771
GPR149,149.954789381407,24.934399001291,463.036123774541
KCNAB1,781.0315540282,129.869507256055,2411.69872829298
LEKR1,427.744000826443,71.1250531227029,1320.80391062395
SI,232.802830554492,38.71032509289,718.857842246936
SLITRK3,56.7795686794951,9.4412754511361,175.326089742187
BCHE,73.2770659218094,12.1844698658764,226.267724256725
ZBBX,1837.80084928505,305.588493346583,5674.83276161798
SERPINI2,221.583016280045,36.8447077869129,684.212223116229
SLC7A14,94.7140556866552,15.7490013712139,292.461639724619
NLGN1,337.95043771667,56.1942182096778,1043.53602230685
PIK3CA,6466.07249670165,1995.13603251104,15245.2812738239
EHHADH,3590.61053241068,597.044665052609,11087.222267741
KNG1,186.73727387143,31.0505786242461,576.614139286759
MASP1,872.513245346078,145.081032385019,2694.17934329345
CLDN16,362.721223589113,60.3130956788345,1120.02401490151
MB21D2,755.175393255093,222.819482274384,1816.02251495372
ZNF721,853.218460418225,141.872554955342,2634.60712487456
FGFRL1,1434.28856770465,238.492635164066,4428.85032724055
PPP2R2C,72.9802931066317,12.1351256204406,225.351199450901
GRPEL1,721.70738706289,120.005085431029,2228.51455613994
WDR1,64.2209475737431,10.6786251052885,198.303817311709
BOD1L1,600.236968150869,99.8070915105544,1853.43388172358
C1QTNF7,48.4492681212405,8.05611754247693,149.60348340705
PROM1,1155.25008240108,192.094342560167,3567.22301391222
MED28,889.440560158282,147.895712859406,2746.44746505208
SLIT2,1382.46042431023,328.976555712309,3673.85703596488
GPR125,371.23101142416,61.728098373059,1146.30089143677
CCKAR,121.720497760196,20.2396158239723,375.853267606847
PCDH7,290.202802898714,48.2547459564676,896.098778267181
ARAP2,478.804567437164,79.6153678593779,1478.47073827097
KCTD8,183.067723743043,30.4404002159142,565.283489784406
GABRG1,542.550763144205,90.2150444729704,1675.30862969586
GABRA2,45.2044534547397,7.51657029955084,139.584032642992
COX7B2,385.694396283181,64.1330539168935,1190.96187776831
CWH43,219.51690576906,36.5011532881044,677.832525867129
LRRC66,132.186852820108,21.9799572400918,408.17160489687
SCFD2,801.954242459492,133.348488208402,2476.30612226635
KDR,309.155085250226,51.4061311509689,954.621159888621
CEP135,457.957902305586,76.1489953556263,1414.0996747925
KIAA1211,237.669402656871,52.5395064373435,655.719800176749
LPHN3,183.071913924824,30.4410943633871,565.296525876482
TECRL,112.036362593399,18.6293449211317,345.950106377768
EPHA5,604.254160486527,128.658374013156,1696.64261767893
TMPRSS11E,579.431871124019,96.3476241371597,1789.19135804748
UGT2B7,56.841300024911,9.45153749690047,175.516827675629
UGT2B4,102.813959784964,17.0958495879196,317.472795817233
UGT2A1,669.010524324131,111.242854788628,2065.7994832461
SULT1E1,242.561929700703,40.333066521782,748.991932467239
HTN3,128.90557892152,21.4343447274492,398.03976941788
CABS1,115.733840445863,19.244159851589,357.367339057843
SLC4A4,215.904866797495,35.9005359073828,666.679584682745
AFP,4428.7889429967,736.416858112448,13675.3781080498
PPEF2,292.736442990143,48.6760631742102,903.922342535583
FRAS1,392.753224762257,65.3067912863085,1212.75856507203
NAA11,184.230140350598,30.6336830851078,568.872806167814
ENOPH1,150.912683706758,25.0936758441781,465.993994035764
ARHGAP24,206.484629569583,34.3341559865309,637.590840653051
DSPP,315.817300351205,52.5139374738269,975.192246591592
IBSP,167.621859483381,27.8720533480463,517.588724776817
MEPE,112.731287839755,18.7449005897537,348.095774898727
MMRN1,947.961341272508,157.626459418963,2927.15037768417
GRID2,427.265933005406,71.0455435225589,1319.32774296906
ATOH1,151.71524388787,25.227125904321,468.472120760701
UNC5C,218.37240356296,36.3108469292002,674.298460328388
STPG2,732.329985539372,121.771375042511,2261.31529252481
ADH1A,596.969676063065,99.2637981429861,1843.34540643126
ADH1B,244.305415870712,40.6229625670682,754.375967342967
MTTP,257.711328201531,42.8521053476702,795.770829533791
PPP3CA,729.412972108517,121.286342005829,2252.30820343474
CENPE,1369.82739458154,227.773878711809,4229.79907815666
LEF1,971.670666907981,161.568777484173,3000.36219823197
COL25A1,206.579368321811,34.3499045554341,637.883593405959
EGF,798.913572625681,132.842907230207,2466.91608077182
ALPK1,231.663944764571,38.5209596683283,715.340476558284
ANK2,1083.60058433914,180.180448721281,3345.98591901997
NDST3,831.013802708327,138.180478566626,2566.03532887382
C4orf3,1441.17316647276,239.637421496851,4450.10635411343
FAT4,803.388307479948,133.586939930765,2480.73386322073
PCDH10,513.960471339748,85.4610366114207,1587.0280048598
PCDH18,197.240770169235,32.7970940414647,609.047204548808
INPP4B,218.703464973133,36.365887836108,675.321083276875
DCHS2,260.581632108482,43.3294225307878,804.634267734614
FGB,378.572243403289,62.9488092825629,1168.96875740523
TDO2,642.042318537564,106.758458601623,1982.52223516603
FSTL5,1010.43649331199,168.014635735623,3120.06149427956
NPY1R,566.626945007053,94.218423002102,1749.65143703732
MARCH1,835.706025206483,138.960719069296,2580.52443090855
TLL1,145.985558321237,24.2743961941399,450.77986943098
DDX60,110.543345723872,18.38104850124,341.341740433967
GALNTL6,155.659642392422,25.8829997084395,480.651601351142
ADAM29,175.751166376527,29.2238136516579,542.690863533809
VEGFC,368.470460543424,61.2690542873495,1137.77713424627
MTNR1A,118.534305786254,19.709820934383,366.014666801291
ZFP42,449.622455226445,74.7629572859328,1388.36047293545
TRIML1,726.700047449388,120.835286237153,2243.93193112948
FRG1,330.495297686372,54.9545699982512,1020.51636475435
TRIP13,465.575633732166,77.4156624109417,1437.62221559768
SLC6A19,76.415625311062,12.706343086001,235.959308223734
ADCY2,361.684267714699,60.1406534451672,1116.82286058326
C5orf49,2832.55325513011,470.995345836895,8746.45784688725
SEMA5A,117.17925493196,19.4845047265078,361.830446797175
TAS2R1,259.578081790137,43.1625303565298,801.535257447601
CTNND2,135.108546546176,22.4657673340307,417.193182427447
DNAH5,106.741268804745,17.7488821742897,329.59962336328
FBXL7,266.147975079181,44.2549215225664,821.821846715022
MARCH11,40.6764000427793,6.76364650005893,125.602145407915
ZNF622,1191.06059583089,198.048852847695,3677.7993186413
FAM134B,116.501722148569,19.3718329879932,359.738890179436
MYO10,411.118380810615,68.3605428098002,1269.46738293888
CDH18,241.284743897052,40.1206844324811,745.048598054924
CDH12,1305.90128301217,217.144522127956,4032.41319465078
PRDM9,259.251965299074,43.1082644150339,800.528258841078
CDH10,626.702265360235,104.207672973879,1935.15544542966
CDH9,450.002310336251,76.8892988794421,1377.14853730437
CDH6,381.868652001529,63.4968971436735,1179.1491929039
DROSHA,485.88897330174,80.7932503533925,1500.34464915656
GOLPH3,234.822290723266,39.046143052355,725.092986895651
TARS,539.419670647497,89.6944153425334,1665.64031572019
ADAMTS12,608.721062374995,116.238287549413,1789.45801981053
RXFP3,161.847885334228,26.9119606306865,499.760265384688
SPEF2,192.038292035863,31.9320166365658,592.983399975993
IL7R,390.330466010115,64.9039378078893,1205.27706638512
UGT3A2,297.380452702657,49.4482211289287,918.26201657389
EGFLAM,244.111168894668,40.5906688103206,753.775910512192
C9,91.8147478593675,15.2669069080048,283.509006295748
DAB2,229.829557973436,38.2159371723385,709.676474016367
MROH2B,114.217105014258,18.9919572700703,352.683934740497
C6,538.88535435378,89.6055627131523,1663.99069618313
PLCXD3,72.1648120929533,11.9995277563923,222.833126841217
NNT,214.045346973698,35.5913424024735,660.937381603059
FGF10,189.286918595256,31.474528452393,584.487204999397
HCN1,478.33416467704,79.5371230507898,1477.01895796796
CDC20B,1121.32588928543,186.453374597077,3462.47361858026
DDX4,872.244372641577,145.036367525931,2693.34685108915
IL31RA,397.364137125029,66.0735001321618,1226.99599191107
CCDC125,18432.4400440144,3064.93563977522,56916.3651717731
ZNF366,816.640897194122,135.79060680651,2521.65478239477
OTP,1204.58717172247,200.298031778888,3719.57052911137
DMGDH,90.308226835302,15.0164024363987,278.857158875721
CMYA5,526.849604830616,87.6042908342072,1626.82492925604
VCAN,327.922324811571,54.5267412170789,1012.57127334517
EDIL3,173.622422317052,28.8698433980014,536.11782822932
POU5F2,763.038463842166,126.877621615219,2356.139176782
APC,1656.15374256217,275.384236028658,5113.93685077542
AQPEP,227.528154646766,37.8332533301043,702.570264384925
PRR16,106.257612342302,17.6684598698473,328.106178898166
LOX,462.383605896655,76.8849149081239,1427.76478700257
MEGF10,95.3099242261766,15.8480859118482,294.301405079648
CHSY3,819.609175803467,136.284145844092,2530.82119879314
RAD50,4135.88053795319,1028.54438666367,10724.7510101732
TIFAB,670.161501672917,111.434096844535,2069.34985853231
SLC25A48,654.85649037824,108.889186038277,2022.09055556573
MATR3,1222.69398687204,203.308338338766,3775.50383211013
PCDHA1,85.3101293445487,14.1853250793116,263.42369715857
PCDHA4,76.14001561959,12.6605224766875,235.107916143496
PCDHA6,340.390861742702,56.600010841916,1051.07163929272
PCDHA7,1672.66432354087,278.12966575557,5164.91579012412
PCDHA8,249.706136780255,41.520970187281,771.053103821947
PCDHA10,290.506014183418,48.3051786334908,897.034324841256
PCDHB3,496.362658892254,82.5348846153941,1532.68596058068
PCDHB5,513.676910084356,85.4138860043969,1586.15192447134
PCDHB6,209.611450356744,34.8540775521085,647.24612114946
PCDHB17,439.504911051412,73.0806496054613,1357.11961488014
PCDHB7,146.816650567665,24.4125933253193,453.345979092546
PCDHB8,145.158066776049,24.1368020687805,448.224611495695
PCDHB16,124.451211536159,20.6936833937983,384.285157525368
PCDHB10,447.602706132262,74.4271352907328,1382.12464109373
PCDHB12,80.49201345115,13.3841670479927,248.546336796111
PCDHB15,86.5610215755922,14.3933188936359,267.286429812807
PCDHGA2,308.251421654384,51.2558781690307,951.830531522383
PCDHGA3,239.307527079908,39.791924505193,738.94283699817
PCDHGB1,107.019699932568,17.7951741177793,330.459628543775
PCDHGA6,36.7369924147001,6.10860682472084,113.43786841134
PCDHGA7,165.879366189809,27.5823116032525,512.208460385143
ABLIM3,1101.67123033591,183.185248174162,3401.78160173801
PCYOX1L,810.253253736948,134.728467487558,2501.93104131976
PPARGC1B,527.717178737077,87.7485287687612,1629.50488305525
TCOF1,2878.77336870265,478.680621885633,8889.17382238879
ZNF300,418.352105878633,69.563373196742,1291.80341856566
G3BP1,574.344842593659,95.5017486120825,1773.48356199043
NMUR2,340.638870824323,56.6412480038117,1051.83706107525
SGCD,116.98769609877,19.4526531099482,361.238913089061
HAVCR1,164.285524583152,27.3172973295774,507.286713738283
FAM71B,211.84587022016,35.225610030828,654.145960200515
ITK,375.417482777396,62.4242165785447,1159.22831224809
ADAM19,1097.96678598607,182.569204534487,3390.34038134227
